temps (s);temps (ms);temps;ACTU;MILIEU;LASER; courant = 0.647A; tension = -0.336
442.483;442483;455852;17.56;18.96;19.23;;
442.487;442487;455856;17.56;18.96;19.23;;
442.49;442490;455859;17.56;18.96;19.23;;
442.493;442493;455862;17.56;18.96;19.23;;
442.496;442496;455865;17.56;18.96;19.23;;
442.499;442499;455868;17.56;18.96;19.23;;
442.502;442502;455871;17.56;18.96;19.23;;
442.506;442506;455875;17.56;18.96;19.23;;
442.509;442509;455878;17.56;18.96;19.23;;
442.512;442512;455881;17.56;18.96;19.23;;
442.515;442515;455884;17.56;18.96;19.23;;
442.518;442518;455887;17.56;18.96;19.23;;
442.522;442522;455891;17.56;18.96;19.23;;
442.526;442526;455895;17.56;18.96;19.23;;
442.529;442529;455898;17.56;18.96;19.23;;
442.532;442532;455901;17.56;18.96;19.23;;
442.535;442535;455904;17.56;18.96;19.23;;
442.539;442539;455908;17.56;18.96;19.23;;
442.542;442542;455911;17.56;18.96;19.23;;
442.545;442545;455914;17.56;18.96;19.23;;
442.548;442548;455917;17.56;18.96;19.23;;
442.551;442551;455920;17.56;18.96;19.23;;
442.555;442555;455924;17.56;18.88;19.23;;
442.558;442558;455927;17.56;18.96;19.23;;
442.561;442561;455930;17.56;18.96;19.23;;
442.564;442564;455933;17.56;18.88;19.23;;
442.568;442568;455937;17.56;18.96;19.23;;
442.572;442572;455941;17.56;18.96;19.23;;
442.575;442575;455944;17.56;18.96;19.23;;
442.578;442578;455947;17.56;18.96;19.23;;
442.581;442581;455950;17.56;18.96;19.23;;
442.584;442584;455953;17.56;18.96;19.23;;
442.588;442588;455957;17.56;18.96;19.23;;
442.591;442591;455960;17.56;18.96;19.23;;
442.594;442594;455963;17.56;18.96;19.23;;
442.597;442597;455966;17.56;18.96;19.23;;
442.6;442600;455969;17.56;18.96;19.23;;
442.603;442603;455972;17.56;18.96;19.23;;
442.607;442607;455976;17.56;18.96;19.23;;
442.611;442611;455980;17.56;18.96;19.23;;
442.614;442614;455983;17.56;18.96;19.23;;
442.617;442617;455986;17.56;18.96;19.23;;
442.621;442621;455990;17.56;18.96;19.23;;
442.624;442624;455993;17.56;18.96;19.23;;
442.627;442627;455996;17.56;18.96;19.23;;
442.63;442630;455999;17.56;18.96;19.23;;
442.633;442633;456002;17.56;18.96;19.23;;
442.636;442636;456005;17.56;18.96;19.23;;
442.64;442640;456009;17.56;18.96;19.23;;
442.643;442643;456012;17.56;18.96;19.23;;
442.646;442646;456015;17.56;18.96;19.23;;
442.649;442649;456018;17.56;18.96;19.23;;
442.653;442653;456022;17.56;18.96;19.23;;
442.657;442657;456026;17.56;18.96;19.23;;
442.66;442660;456029;17.56;18.96;19.23;;
442.663;442663;456032;17.56;18.96;19.23;;
442.666;442666;456035;17.56;18.96;19.23;;
442.669;442669;456038;17.56;18.96;19.23;;
442.673;442673;456042;17.56;18.96;19.23;;
442.676;442676;456045;17.56;18.96;19.23;;
442.679;442679;456048;17.56;18.96;19.23;;
442.682;442682;456051;17.56;18.96;19.23;;
442.685;442685;456054;17.56;18.96;19.23;;
442.689;442689;456058;17.56;18.96;19.23;;
442.692;442692;456061;17.56;18.96;19.23;;
442.696;442696;456065;17.56;18.96;19.23;;
442.699;442699;456068;17.56;18.96;19.23;;
442.702;442702;456071;17.56;18.96;19.23;;
442.706;442706;456075;17.56;18.96;19.23;;
442.709;442709;456078;17.56;18.96;19.23;;
442.712;442712;456081;17.56;18.96;19.23;;
442.715;442715;456084;17.56;18.96;19.23;;
442.718;442718;456087;17.56;18.96;19.23;;
442.721;442721;456090;17.56;18.96;19.23;;
442.725;442725;456094;17.56;18.96;19.23;;
442.728;442728;456097;17.56;18.96;19.23;;
442.731;442731;456100;17.56;18.96;19.23;;
442.734;442734;456103;17.56;18.96;19.23;;
442.738;442738;456107;17.56;18.96;19.23;;
442.742;442742;456111;17.56;18.96;19.23;;
442.745;442745;456114;17.56;18.96;19.23;;
442.748;442748;456117;17.56;18.96;19.23;;
442.751;442751;456120;17.56;18.96;19.23;;
442.754;442754;456123;17.56;18.96;19.23;;
442.758;442758;456127;17.56;18.96;19.23;;
442.761;442761;456130;17.56;18.96;19.23;;
442.764;442764;456133;17.56;18.96;19.23;;
442.767;442767;456136;17.56;18.96;19.23;;
442.77;442770;456139;17.56;18.96;19.23;;
442.774;442774;456143;17.56;18.96;19.23;;
442.777;442777;456146;17.56;18.96;19.23;;
442.781;442781;456150;17.56;18.96;19.23;;
442.784;442784;456153;17.56;18.96;19.23;;
442.787;442787;456156;17.56;18.96;19.23;;
442.791;442791;456160;17.56;18.96;19.23;;
442.794;442794;456163;17.56;18.96;19.23;;
442.797;442797;456166;17.56;18.96;19.23;;
442.8;442800;456169;17.56;18.96;19.23;;
442.803;442803;456172;17.56;18.96;19.23;;
442.807;442807;456176;17.56;18.96;19.23;;
442.81;442810;456179;17.65;18.96;19.23;;
442.813;442813;456182;17.56;18.96;19.23;;
442.816;442816;456185;17.56;18.96;19.23;;
442.819;442819;456188;17.56;18.96;19.23;;
442.823;442823;456192;17.56;18.96;19.23;;
442.827;442827;456196;17.56;18.96;19.23;;
442.83;442830;456199;17.56;18.96;19.23;;
442.833;442833;456202;17.56;18.96;19.23;;
442.836;442836;456205;17.56;18.96;19.23;;
442.839;442839;456208;17.56;18.96;19.23;;
442.843;442843;456212;17.65;18.96;19.23;;
442.846;442846;456215;17.56;18.96;19.23;;
442.849;442849;456218;17.56;18.96;19.23;;
442.852;442852;456221;17.56;18.96;19.23;;
442.855;442855;456224;17.65;18.96;19.23;;
442.859;442859;456228;17.56;18.96;19.23;;
442.862;442862;456231;17.56;18.96;19.23;;
442.866;442866;456235;17.56;18.96;19.23;;
442.869;442869;456238;17.56;19.05;19.23;;
442.872;442872;456241;17.56;18.96;19.23;;
442.876;442876;456245;17.56;18.96;19.23;;
442.879;442879;456248;17.56;18.96;19.23;;
442.882;442882;456251;17.56;18.96;19.23;;
442.885;442885;456254;17.65;18.96;19.23;;
442.888;442888;456257;17.56;18.96;19.23;;
442.892;442892;456261;17.56;18.96;19.23;;
442.895;442895;456264;17.56;18.96;19.23;;
442.898;442898;456267;17.56;18.96;19.23;;
442.901;442901;456270;17.56;18.96;19.23;;
442.904;442904;456273;17.56;18.96;19.23;;
442.909;442909;456278;17.56;18.96;19.23;;
442.912;442912;456281;17.56;18.96;19.23;;
442.915;442915;456284;17.56;18.96;19.23;;
442.918;442918;456287;17.56;18.96;19.23;;
442.921;442921;456290;17.56;18.96;19.23;;
442.925;442925;456294;17.56;18.96;19.23;;
442.928;442928;456297;17.56;18.96;19.23;;
442.931;442931;456300;17.56;18.96;19.23;;
442.934;442934;456303;17.56;18.96;19.23;;
442.937;442937;456306;17.56;18.96;19.23;;
442.94;442940;456309;17.56;18.96;19.23;;
442.944;442944;456313;17.56;18.96;19.23;;
442.947;442947;456316;17.56;18.96;19.23;;
442.951;442951;456320;17.56;18.96;19.23;;
442.954;442954;456323;17.56;18.96;19.23;;
442.958;442958;456327;17.56;18.96;19.23;;
442.961;442961;456330;17.56;18.96;19.23;;
442.964;442964;456333;17.56;18.96;19.23;;
442.967;442967;456336;17.56;18.96;19.23;;
442.97;442970;456339;17.65;18.96;19.23;;
442.973;442973;456342;17.56;18.96;19.23;;
442.977;442977;456346;17.65;18.96;19.23;;
442.98;442980;456349;17.56;18.96;19.31;;
442.983;442983;456352;17.56;18.96;19.23;;
442.986;442986;456355;17.56;18.96;19.23;;
442.989;442989;456358;17.56;18.96;19.23;;
442.994;442994;456363;17.56;18.96;19.23;;
442.997;442997;456366;17.56;18.96;19.23;;
443;443000;456369;17.56;18.96;19.23;;
443.003;443003;456372;17.56;18.96;19.23;;
443.006;443006;456375;17.56;18.96;19.23;;
443.01;443010;456379;17.56;18.96;19.23;;
443.013;443013;456382;17.56;18.96;19.23;;
443.016;443016;456385;17.56;18.96;19.23;;
443.019;443019;456388;17.56;18.96;19.23;;
443.022;443022;456391;17.56;18.96;19.23;;
443.026;443026;456395;17.56;18.96;19.23;;
443.029;443029;456398;17.56;18.96;19.23;;
443.032;443032;456401;17.56;18.96;19.23;;
443.035;443035;456404;17.56;18.96;19.23;;
443.039;443039;456408;17.56;18.96;19.23;;
443.043;443043;456412;17.65;18.96;19.23;;
443.046;443046;456415;17.56;18.96;19.23;;
443.049;443049;456418;17.56;18.96;19.23;;
443.052;443052;456421;17.56;18.96;19.23;;
443.055;443055;456424;17.56;18.96;19.23;;
443.058;443058;456427;17.56;18.96;19.23;;
443.062;443062;456431;17.56;18.96;19.23;;
443.065;443065;456434;17.56;18.96;19.23;;
443.068;443068;456437;17.56;18.96;19.23;;
443.071;443071;456440;17.56;18.96;19.23;;
443.074;443074;456443;17.56;18.96;19.23;;
443.079;443079;456448;17.56;18.96;19.23;;
443.082;443082;456451;17.56;18.96;19.14;;
443.085;443085;456454;17.56;18.96;19.23;;
443.088;443088;456457;17.56;18.96;19.23;;
443.091;443091;456460;17.65;18.96;19.23;;
443.095;443095;456464;17.56;18.96;19.23;;
443.098;443098;456467;17.56;18.96;19.23;;
443.101;443101;456470;17.56;18.96;19.23;;
443.104;443104;456473;17.56;18.96;19.23;;
443.107;443107;456476;17.56;18.96;19.23;;
443.111;443111;456480;17.56;18.96;19.23;;
443.114;443114;456483;17.56;18.96;19.23;;
443.117;443117;456486;17.56;18.96;19.23;;
443.12;443120;456489;17.56;18.96;19.23;;
443.124;443124;456493;17.56;18.96;19.23;;
443.128;443128;456497;17.56;18.96;19.23;;
443.131;443131;456500;17.56;18.96;19.23;;
443.134;443134;456503;17.56;18.96;19.23;;
443.137;443137;456506;17.56;18.96;19.23;;
443.14;443140;456509;17.56;18.96;19.23;;
443.144;443144;456513;17.56;18.96;19.23;;
443.147;443147;456516;17.56;18.96;19.23;;
443.15;443150;456519;17.56;18.96;19.23;;
443.153;443153;456522;17.56;18.96;19.23;;
443.156;443156;456525;17.56;18.96;19.23;;
443.159;443159;456528;17.56;18.96;19.23;;
443.163;443163;456532;17.56;18.96;19.23;;
443.167;443167;456536;17.56;18.96;19.23;;
443.17;443170;456539;17.56;18.96;19.23;;
443.173;443173;456542;17.56;18.96;19.23;;
443.176;443176;456545;17.56;18.96;19.23;;
443.18;443180;456549;17.56;18.96;19.23;;
443.183;443183;456552;17.56;18.96;19.23;;
443.186;443186;456555;17.56;18.96;19.23;;
443.189;443189;456558;17.56;18.96;19.23;;
443.192;443192;456561;17.56;18.96;19.23;;
443.196;443196;456565;17.56;18.96;19.23;;
443.199;443199;456568;17.56;18.96;19.23;;
443.202;443202;456571;17.56;18.96;19.23;;
443.205;443205;456574;17.56;18.96;19.23;;
443.209;443209;456578;17.56;18.96;19.23;;
443.213;443213;456582;17.56;18.96;19.23;;
443.216;443216;456585;17.56;18.96;19.23;;
443.219;443219;456588;17.56;18.96;19.23;;
443.222;443222;456591;17.56;18.96;19.23;;
443.225;443225;456594;17.56;18.96;19.23;;
443.229;443229;456598;17.56;18.96;19.23;;
443.232;443232;456601;17.56;18.96;19.23;;
443.235;443235;456604;17.56;18.96;19.23;;
443.238;443238;456607;17.56;18.96;19.23;;
443.241;443241;456610;17.56;18.96;19.31;;
443.244;443244;456613;17.56;18.96;19.23;;
443.248;443248;456617;17.56;18.96;19.23;;
443.252;443252;456621;17.56;18.96;19.23;;
443.255;443255;456624;17.56;18.96;19.23;;
443.258;443258;456627;17.65;18.96;19.23;;
443.262;443262;456631;17.56;18.96;19.23;;
443.265;443265;456634;17.56;18.96;19.23;;
443.268;443268;456637;17.56;18.96;19.23;;
443.271;443271;456640;17.56;18.96;19.23;;
443.274;443274;456643;17.56;18.96;19.23;;
443.277;443277;456646;17.56;18.96;19.23;;
443.281;443281;456650;17.56;18.96;19.23;;
443.284;443284;456653;17.56;18.96;19.23;;
443.287;443287;456656;17.56;18.96;19.23;;
443.29;443290;456659;17.56;19.05;19.23;;
443.294;443294;456663;17.56;18.88;19.23;;
443.298;443298;456667;17.56;19.05;19.23;;
443.301;443301;456670;17.56;18.96;19.23;;
443.304;443304;456673;17.56;18.96;19.23;;
443.307;443307;456676;17.56;18.96;19.23;;
443.31;443310;456679;17.56;18.96;19.23;;
443.314;443314;456683;17.65;18.96;19.23;;
443.317;443317;456686;17.56;18.96;19.23;;
443.32;443320;456689;17.56;18.96;19.23;;
443.323;443323;456692;17.56;18.96;19.23;;
443.326;443326;456695;17.56;18.96;19.23;;
443.33;443330;456699;17.56;18.96;19.23;;
443.333;443333;456702;17.56;18.88;19.23;;
443.337;443337;456706;17.56;18.96;19.23;;
443.34;443340;456709;17.56;18.96;19.23;;
443.343;443343;456712;17.56;19.05;19.23;;
443.347;443347;456716;17.56;18.96;19.23;;
443.35;443350;456719;17.56;18.96;19.23;;
443.353;443353;456722;17.56;18.96;19.23;;
443.356;443356;456725;17.56;18.96;19.23;;
443.359;443359;456728;17.56;18.96;19.23;;
443.363;443363;456732;17.56;18.96;19.23;;
443.366;443366;456735;17.56;18.96;19.23;;
443.369;443369;456738;17.56;18.96;19.23;;
443.372;443372;456741;17.56;18.96;19.23;;
443.375;443375;456744;17.56;18.96;19.23;;
443.38;443380;456749;17.56;18.96;19.23;;
443.383;443383;456752;17.56;18.96;19.23;;
443.386;443386;456755;17.56;18.96;19.23;;
443.389;443389;456758;17.56;18.96;19.23;;
443.392;443392;456761;17.56;18.96;19.23;;
443.396;443396;456765;17.56;18.96;19.31;;
443.399;443399;456768;17.56;18.96;19.23;;
443.402;443402;456771;17.56;18.96;19.23;;
443.405;443405;456774;17.56;18.96;19.23;;
443.408;443408;456777;17.56;18.96;19.23;;
443.411;443411;456780;17.56;18.96;19.23;;
443.415;443415;456784;17.56;18.96;19.23;;
443.418;443418;456787;17.56;18.96;19.23;;
443.422;443422;456791;17.56;18.96;19.23;;
443.425;443425;456794;17.56;18.96;19.23;;
443.428;443428;456797;17.56;18.96;19.23;;
443.432;443432;456801;17.56;18.96;19.23;;
443.435;443435;456804;17.56;18.96;19.23;;
443.438;443438;456807;17.56;18.96;19.23;;
443.441;443441;456810;17.56;18.96;19.23;;
443.444;443444;456813;17.56;18.96;19.23;;
443.448;443448;456817;17.56;18.96;19.23;;
443.451;443451;456820;17.56;18.96;19.23;;
443.454;443454;456823;17.56;18.96;19.23;;
443.457;443457;456826;17.56;18.96;19.23;;
443.46;443460;456829;17.56;18.96;19.23;;
443.465;443465;456834;17.56;18.96;19.23;;
443.468;443468;456837;17.56;18.96;19.23;;
443.471;443471;456840;17.56;18.96;19.23;;
443.474;443474;456843;17.56;18.96;19.23;;
443.477;443477;456846;17.56;18.96;19.14;;
443.481;443481;456850;17.56;18.96;19.23;;
443.484;443484;456853;17.56;18.96;19.23;;
443.487;443487;456856;17.56;18.96;19.23;;
443.49;443490;456859;17.56;18.96;19.23;;
443.493;443493;456862;17.56;18.96;19.23;;
443.496;443496;456865;17.56;18.96;19.23;;
443.5;443500;456869;17.65;18.96;19.23;;
443.503;443503;456872;17.56;18.96;19.23;;
443.507;443507;456876;17.56;18.96;19.23;;
443.51;443510;456879;17.56;18.96;19.23;;
443.514;443514;456883;17.56;18.96;19.23;;
443.517;443517;456886;17.56;18.96;19.23;;
443.52;443520;456889;17.56;18.96;19.23;;
443.523;443523;456892;17.56;18.96;19.23;;
443.526;443526;456895;17.56;18.96;19.23;;
443.529;443529;456898;17.56;18.96;19.23;;
443.533;443533;456902;17.56;18.96;19.23;;
443.536;443536;456905;17.56;18.96;19.23;;
443.539;443539;456908;17.56;18.96;19.23;;
443.542;443542;456911;17.56;18.96;19.23;;
443.545;443545;456914;17.56;18.96;19.23;;
443.55;443550;456919;17.56;18.96;19.23;;
443.553;443553;456922;17.56;18.96;19.23;;
443.556;443556;456925;17.56;18.96;19.23;;
443.559;443559;456928;17.56;18.96;19.23;;
443.562;443562;456931;17.56;18.96;19.23;;
443.566;443566;456935;17.56;18.96;19.23;;
443.569;443569;456938;17.56;18.96;19.23;;
443.572;443572;456941;17.56;18.96;19.23;;
443.575;443575;456944;17.56;18.96;19.23;;
443.578;443578;456947;17.56;18.96;19.23;;
443.582;443582;456951;17.56;18.96;19.23;;
443.585;443585;456954;17.56;18.96;19.23;;
443.588;443588;456957;17.56;18.96;19.23;;
443.592;443592;456961;17.56;18.96;19.23;;
443.595;443595;456964;17.56;18.96;19.23;;
443.599;443599;456968;17.56;18.96;19.23;;
443.602;443602;456971;17.56;18.96;19.23;;
443.605;443605;456974;17.56;18.96;19.23;;
443.608;443608;456977;17.56;18.96;19.23;;
443.611;443611;456980;17.56;18.96;19.23;;
443.615;443615;456984;17.56;18.96;19.23;;
443.618;443618;456987;17.56;18.96;19.23;;
443.621;443621;456990;17.56;18.96;19.23;;
443.624;443624;456993;17.56;18.96;19.23;;
443.627;443627;456996;17.56;18.96;19.23;;
443.63;443630;456999;17.56;18.96;19.23;;
443.635;443635;457004;17.56;18.96;19.23;;
443.638;443638;457007;17.56;18.96;19.23;;
443.641;443641;457010;17.56;18.96;19.23;;
443.644;443644;457013;17.56;18.96;19.23;;
443.648;443648;457017;17.56;18.96;19.23;;
443.651;443651;457020;17.56;18.96;19.23;;
443.654;443654;457023;17.56;18.96;19.23;;
443.657;443657;457026;17.56;18.96;19.23;;
443.66;443660;457029;17.56;18.96;19.23;;
443.663;443663;457032;17.56;18.96;19.23;;
443.667;443667;457036;17.56;18.96;19.23;;
443.67;443670;457039;17.56;18.96;19.23;;
443.673;443673;457042;17.56;18.96;19.23;;
443.677;443677;457046;17.56;18.96;19.23;;
443.68;443680;457049;17.56;18.96;19.23;;
443.684;443684;457053;17.56;18.96;19.23;;
443.687;443687;457056;17.56;18.96;19.23;;
443.69;443690;457059;17.56;18.96;19.23;;
443.693;443693;457062;17.56;18.96;19.23;;
443.696;443696;457065;17.56;18.96;19.23;;
443.7;443700;457069;17.56;18.96;19.23;;
443.703;443703;457072;17.56;18.96;19.23;;
443.706;443706;457075;17.56;18.96;19.23;;
443.709;443709;457078;17.56;18.96;19.23;;
443.712;443712;457081;17.56;18.96;19.23;;
443.716;443716;457085;17.56;18.96;19.23;;
443.72;443720;457089;17.56;18.96;19.23;;
443.723;443723;457092;17.56;18.96;19.23;;
443.726;443726;457095;17.56;18.96;19.23;;
443.729;443729;457098;17.56;18.96;19.23;;
443.733;443733;457102;17.56;18.96;19.23;;
443.736;443736;457105;17.56;18.96;19.23;;
443.739;443739;457108;17.56;18.96;19.23;;
443.742;443742;457111;17.56;18.96;19.23;;
443.745;443745;457114;17.56;18.96;19.23;;
443.748;443748;457117;17.56;18.96;19.23;;
443.752;443752;457121;17.56;18.96;19.23;;
443.755;443755;457124;17.56;18.96;19.23;;
443.758;443758;457127;17.56;18.96;19.23;;
443.762;443762;457131;17.56;18.96;19.23;;
443.766;443766;457135;17.56;18.96;19.23;;
443.769;443769;457138;17.56;18.96;19.23;;
443.772;443772;457141;17.56;18.96;19.23;;
443.775;443775;457144;17.56;18.96;19.23;;
443.778;443778;457147;17.56;18.96;19.23;;
443.781;443781;457150;17.56;18.96;19.23;;
443.785;443785;457154;17.56;18.96;19.23;;
443.788;443788;457157;17.56;18.96;19.23;;
443.791;443791;457160;17.56;18.96;19.23;;
443.794;443794;457163;17.56;18.96;19.23;;
443.797;443797;457166;17.56;18.96;19.23;;
443.801;443801;457170;17.56;18.96;19.23;;
443.805;443805;457174;17.56;18.96;19.23;;
443.808;443808;457177;17.56;18.96;19.23;;
443.811;443811;457180;17.56;18.96;19.23;;
443.814;443814;457183;17.56;18.96;19.23;;
443.818;443818;457187;17.56;18.96;19.23;;
443.821;443821;457190;17.56;18.96;19.23;;
443.824;443824;457193;17.56;18.96;19.23;;
443.827;443827;457196;17.56;18.96;19.23;;
443.83;443830;457199;17.56;18.96;19.23;;
443.834;443834;457203;17.56;18.96;19.23;;
443.837;443837;457206;17.56;18.96;19.23;;
443.84;443840;457209;17.56;18.96;19.23;;
443.843;443843;457212;17.56;18.96;19.23;;
443.847;443847;457216;17.56;18.96;19.23;;
443.851;443851;457220;17.47;18.96;19.23;;
443.854;443854;457223;17.56;18.96;19.23;;
443.857;443857;457226;17.56;19.05;19.23;;
443.86;443860;457229;17.56;18.96;19.23;;
443.863;443863;457232;17.56;18.96;19.23;;
443.867;443867;457236;17.56;18.96;19.23;;
443.87;443870;457239;17.56;18.96;19.23;;
443.873;443873;457242;17.56;18.96;19.23;;
443.876;443876;457245;17.56;18.96;19.23;;
443.879;443879;457248;17.56;18.96;19.23;;
443.882;443882;457251;17.56;18.96;19.23;;
443.886;443886;457255;17.56;18.96;19.23;;
443.89;443890;457259;17.56;18.96;19.23;;
443.893;443893;457262;17.56;18.96;19.23;;
443.896;443896;457265;17.56;18.96;19.23;;
443.899;443899;457268;17.56;18.96;19.23;;
443.903;443903;457272;17.56;18.96;19.23;;
443.906;443906;457275;17.56;18.96;19.23;;
443.909;443909;457278;17.56;18.96;19.23;;
443.912;443912;457281;17.56;18.96;19.23;;
443.915;443915;457284;17.56;18.96;19.23;;
443.919;443919;457288;17.56;18.96;19.23;;
443.922;443922;457291;17.56;18.96;19.23;;
443.925;443925;457294;17.56;18.96;19.23;;
443.928;443928;457297;17.56;18.96;19.14;;
443.931;443931;457300;17.56;18.96;19.23;;
443.936;443936;457305;17.56;18.96;19.23;;
443.939;443939;457308;17.56;18.96;19.23;;
443.942;443942;457311;17.56;18.96;19.31;;
443.945;443945;457314;17.56;18.96;19.23;;
443.948;443948;457317;17.56;18.96;19.23;;
443.952;443952;457321;17.56;18.96;19.23;;
443.955;443955;457324;17.56;18.96;19.23;;
443.958;443958;457327;17.56;18.96;19.23;;
443.961;443961;457330;17.56;18.96;19.23;;
443.964;443964;457333;17.56;18.96;19.23;;
443.967;443967;457336;17.56;18.96;19.23;;
443.971;443971;457340;17.56;18.96;19.23;;
443.975;443975;457344;17.56;18.96;19.23;;
443.978;443978;457347;17.56;18.96;19.31;;
443.981;443981;457350;17.56;18.96;19.23;;
443.985;443985;457354;17.56;18.96;19.23;;
443.988;443988;457357;17.56;18.96;19.23;;
443.991;443991;457360;17.56;18.96;19.23;;
443.994;443994;457363;17.56;18.96;19.23;;
443.997;443997;457366;17.56;18.96;19.23;;
444;444000;457369;17.56;18.96;19.23;;
444.004;444004;457373;17.56;18.96;19.23;;
444.007;444007;457376;17.56;18.96;19.23;;
444.01;444010;457379;17.56;18.96;19.23;;
444.013;444013;457382;17.56;18.96;19.23;;
444.016;444016;457385;17.56;18.96;19.23;;
444.021;444021;457390;17.56;18.96;19.23;;
444.024;444024;457393;17.56;18.96;19.23;;
444.027;444027;457396;17.56;18.96;19.23;;
444.03;444030;457399;17.56;18.96;19.23;;
444.033;444033;457402;17.56;18.96;19.23;;
444.037;444037;457406;17.56;18.96;19.23;;
444.04;444040;457409;17.47;18.96;19.23;;
444.043;444043;457412;17.56;18.96;19.23;;
444.046;444046;457415;17.65;18.96;19.23;;
444.049;444049;457418;17.56;18.96;19.23;;
444.053;444053;457422;17.56;18.96;19.23;;
444.056;444056;457425;17.56;18.96;19.23;;
444.059;444059;457428;17.56;18.96;19.23;;
444.063;444063;457432;17.56;18.96;19.23;;
444.066;444066;457435;17.56;18.96;19.23;;
444.07;444070;457439;17.56;18.96;19.23;;
444.073;444073;457442;17.56;18.96;19.23;;
444.076;444076;457445;17.56;18.96;19.23;;
444.079;444079;457448;17.56;18.96;19.23;;
444.082;444082;457451;17.56;18.96;19.23;;
444.086;444086;457455;17.56;18.96;19.23;;
444.089;444089;457458;17.56;18.96;19.23;;
444.092;444092;457461;17.56;18.96;19.23;;
444.095;444095;457464;17.56;18.96;19.23;;
