temps (s);temps (ms);temps;ACTU;T2;LASER
151.053;151053;169254;29.67;27.65;26.57
151.056;151056;169257;29.67;27.65;26.57
151.06;151060;169261;29.67;27.65;26.57
151.064;151064;169265;29.67;27.65;26.57
151.067;151067;169268;29.67;27.65;26.57
151.07;151070;169271;29.67;27.65;26.57
151.073;151073;169274;29.67;27.65;26.57
151.076;151076;169277;29.67;27.65;26.57
151.08;151080;169281;29.67;27.74;26.57
151.083;151083;169284;29.67;27.65;26.57
151.086;151086;169287;29.67;27.65;26.57
151.089;151089;169290;29.67;27.65;26.57
151.092;151092;169293;29.67;27.65;26.57
151.096;151096;169297;29.67;27.65;26.57
151.099;151099;169300;29.67;27.65;26.57
151.103;151103;169304;29.67;27.65;26.57
151.106;151106;169307;29.67;27.65;26.57
151.11;151110;169311;29.67;27.74;26.57
151.113;151113;169314;29.67;27.65;26.57
151.116;151116;169317;29.67;27.65;26.57
151.119;151119;169320;29.67;27.65;26.57
151.122;151122;169323;29.67;27.65;26.57
151.126;151126;169327;29.67;27.65;26.57
151.129;151129;169330;29.67;27.65;26.57
151.132;151132;169333;29.67;27.74;26.57
151.135;151135;169336;29.67;27.65;26.57
151.138;151138;169339;29.67;27.65;26.57
151.143;151143;169344;29.67;27.65;26.66
151.146;151146;169347;29.67;27.65;26.57
151.149;151149;169350;29.67;27.65;26.57
151.152;151152;169353;29.67;27.74;26.57
151.156;151156;169357;29.67;27.65;26.57
151.159;151159;169360;29.67;27.65;26.57
151.162;151162;169363;29.67;27.65;26.57
151.165;151165;169366;29.67;27.74;26.57
151.168;151168;169369;29.67;27.65;26.57
151.172;151172;169373;29.67;27.65;26.57
151.175;151175;169376;29.67;27.65;26.57
151.178;151178;169379;29.67;27.65;26.57
151.181;151181;169382;29.67;27.65;26.57
151.184;151184;169385;29.67;27.65;26.57
151.189;151189;169390;29.67;27.65;26.57
151.192;151192;169393;29.67;27.65;26.57
151.195;151195;169396;29.67;27.65;26.57
151.198;151198;169399;29.67;27.65;26.57
151.201;151201;169402;29.67;27.65;26.57
151.205;151205;169406;29.67;27.74;26.57
151.208;151208;169409;29.67;27.65;26.57
151.211;151211;169412;29.67;27.65;26.57
151.214;151214;169415;29.67;27.65;26.57
151.217;151217;169418;29.67;27.65;26.57
151.221;151221;169422;29.67;27.65;26.57
151.224;151224;169425;29.67;27.65;26.57
151.227;151227;169428;29.67;27.65;26.57
151.231;151231;169432;29.67;27.65;26.57
151.235;151235;169436;29.67;27.65;26.57
151.238;151238;169439;29.67;27.65;26.57
151.241;151241;169442;29.67;27.65;26.57
151.244;151244;169445;29.67;27.65;26.57
151.247;151247;169448;29.67;27.65;26.57
151.251;151251;169452;29.67;27.65;26.57
151.254;151254;169455;29.67;27.65;26.57
151.257;151257;169458;29.67;27.65;26.57
151.26;151260;169461;29.67;27.65;26.57
151.263;151263;169464;29.67;27.65;26.57
151.267;151267;169468;29.67;27.65;26.57
151.271;151271;169472;29.67;27.65;26.57
151.274;151274;169475;29.67;27.65;26.57
151.277;151277;169478;29.67;27.65;26.57
151.281;151281;169482;29.67;27.65;26.57
151.284;151284;169485;29.67;27.65;26.66
151.287;151287;169488;29.67;27.65;26.57
151.29;151290;169491;29.67;27.65;26.57
151.293;151293;169494;29.67;27.65;26.57
151.297;151297;169498;29.67;27.65;26.57
151.3;151300;169501;29.67;27.65;26.57
151.303;151303;169504;29.67;27.65;26.57
151.306;151306;169507;29.67;27.65;26.57
151.309;151309;169510;29.67;27.65;26.57
151.314;151314;169515;29.67;27.65;26.57
151.317;151317;169518;29.67;27.65;26.57
151.32;151320;169521;29.67;27.65;26.57
151.323;151323;169524;29.67;27.65;26.57
151.327;151327;169528;29.67;27.65;26.57
151.33;151330;169531;29.67;27.65;26.57
151.333;151333;169534;29.67;27.65;26.57
151.336;151336;169537;29.67;27.65;26.57
151.339;151339;169540;29.76;27.65;26.57
151.343;151343;169544;29.67;27.65;26.57
151.346;151346;169547;29.67;27.65;26.57
151.349;151349;169550;29.67;27.65;26.57
151.352;151352;169553;29.67;27.65;26.57
151.355;151355;169556;29.67;27.74;26.57
151.36;151360;169561;29.67;27.65;26.57
151.363;151363;169564;29.67;27.65;26.57
151.366;151366;169567;29.67;27.65;26.57
151.369;151369;169570;29.67;27.74;26.57
151.373;151373;169574;29.67;27.65;26.57
151.376;151376;169577;29.67;27.65;26.57
151.379;151379;169580;29.67;27.65;26.57
151.382;151382;169583;29.67;27.65;26.57
151.385;151385;169586;29.67;27.65;26.57
151.389;151389;169590;29.67;27.65;26.57
151.392;151392;169593;29.67;27.65;26.57
151.395;151395;169596;29.67;27.65;26.57
151.399;151399;169600;29.67;27.65;26.57
151.402;151402;169603;29.67;27.65;26.57
151.406;151406;169607;29.67;27.65;26.57
151.409;151409;169610;29.67;27.65;26.66
151.412;151412;169613;29.67;27.65;26.57
151.415;151415;169616;29.67;27.65;26.57
151.419;151419;169620;29.67;27.65;26.57
151.422;151422;169623;29.67;27.65;26.57
151.425;151425;169626;29.67;27.65;26.57
151.428;151428;169629;29.67;27.65;26.48
151.431;151431;169632;29.67;27.74;26.57
151.435;151435;169636;29.67;27.65;26.57
151.438;151438;169639;29.67;27.65;26.57
151.442;151442;169643;29.67;27.65;26.57
151.445;151445;169646;29.67;27.65;26.57
151.448;151448;169649;29.67;27.65;26.57
151.452;151452;169653;29.67;27.65;26.57
151.455;151455;169656;29.67;27.74;26.57
151.458;151458;169659;29.67;27.65;26.57
151.461;151461;169662;29.67;27.65;26.57
151.464;151464;169665;29.67;27.65;26.57
151.468;151468;169669;29.67;27.65;26.57
151.471;151471;169672;29.67;27.74;26.57
151.474;151474;169675;29.67;27.65;26.66
151.477;151477;169678;29.67;27.65;26.57
151.48;151480;169681;29.67;27.65;26.57
151.485;151485;169686;29.67;27.65;26.57
151.488;151488;169689;29.67;27.65;26.57
151.491;151491;169692;29.67;27.65;26.57
151.494;151494;169695;29.67;27.65;26.57
151.498;151498;169699;29.67;27.65;26.57
151.501;151501;169702;29.67;27.65;26.57
151.504;151504;169705;29.67;27.65;26.57
151.507;151507;169708;29.67;27.65;26.57
151.51;151510;169711;29.67;27.65;26.57
151.514;151514;169715;29.67;27.65;26.57
151.517;151517;169718;29.67;27.65;26.57
151.52;151520;169721;29.67;27.65;26.57
151.523;151523;169724;29.67;27.65;26.57
151.527;151527;169728;29.67;27.65;26.57
151.531;151531;169732;29.67;27.65;26.57
151.534;151534;169735;29.67;27.65;26.57
151.537;151537;169738;29.67;27.65;26.57
151.54;151540;169741;29.67;27.65;26.57
151.544;151544;169745;29.67;27.65;26.57
151.547;151547;169748;29.67;27.65;26.57
151.55;151550;169751;29.67;27.65;26.57
151.553;151553;169754;29.67;27.65;26.57
151.556;151556;169757;29.67;27.65;26.57
151.56;151560;169761;29.67;27.65;26.57
151.563;151563;169764;29.67;27.65;26.57
151.566;151566;169767;29.67;27.65;26.57
151.57;151570;169771;29.67;27.65;26.57
151.574;151574;169775;29.67;27.65;26.57
151.577;151577;169778;29.67;27.65;26.57
151.58;151580;169781;29.67;27.65;26.57
151.583;151583;169784;29.76;27.65;26.57
151.586;151586;169787;29.67;27.65;26.57
151.59;151590;169791;29.67;27.65;26.57
151.593;151593;169794;29.67;27.65;26.57
151.596;151596;169797;29.67;27.65;26.57
151.599;151599;169800;29.67;27.74;26.57
151.602;151602;169803;29.67;27.65;26.57
151.606;151606;169807;29.67;27.65;26.57
151.609;151609;169810;29.67;27.65;26.57
151.613;151613;169814;29.67;27.65;26.57
151.616;151616;169817;29.67;27.65;26.57
151.62;151620;169821;29.67;27.65;26.57
151.623;151623;169824;29.67;27.65;26.57
151.626;151626;169827;29.67;27.65;26.57
151.629;151629;169830;29.67;27.65;26.57
151.632;151632;169833;29.67;27.65;26.57
151.636;151636;169837;29.67;27.65;26.57
151.639;151639;169840;29.67;27.65;26.57
151.642;151642;169843;29.67;27.65;26.57
151.645;151645;169846;29.67;27.65;26.66
151.648;151648;169849;29.67;27.65;26.57
151.652;151652;169853;29.67;27.65;26.57
151.656;151656;169857;29.67;27.65;26.57
151.659;151659;169860;29.67;27.65;26.66
151.662;151662;169863;29.67;27.65;26.57
151.665;151665;169866;29.67;27.65;26.57
151.669;151669;169870;29.67;27.65;26.57
151.672;151672;169873;29.67;27.65;26.57
151.675;151675;169876;29.67;27.65;26.57
151.678;151678;169879;29.67;27.65;26.57
151.682;151682;169883;29.67;27.65;26.57
151.685;151685;169886;29.67;27.65;26.57
151.688;151688;169889;29.67;27.65;26.57
151.691;151691;169892;29.67;27.65;26.57
151.694;151694;169895;29.67;27.65;26.57
151.699;151699;169900;29.67;27.74;26.57
151.702;151702;169903;29.67;27.65;26.57
151.705;151705;169906;29.67;27.65;26.57
151.708;151708;169909;29.67;27.65;26.57
151.711;151711;169912;29.67;27.65;26.57
151.715;151715;169916;29.67;27.65;26.57
151.718;151718;169919;29.67;27.65;26.57
151.721;151721;169922;29.67;27.65;26.57
151.724;151724;169925;29.67;27.65;26.57
151.727;151727;169928;29.67;27.65;26.57
151.731;151731;169932;29.67;27.65;26.57
151.734;151734;169935;29.67;27.65;26.57
151.737;151737;169938;29.67;27.65;26.57
151.741;151741;169942;29.67;27.65;26.57
151.745;151745;169946;29.67;27.65;26.57
151.748;151748;169949;29.67;27.65;26.57
151.751;151751;169952;29.67;27.65;26.57
151.754;151754;169955;29.67;27.65;26.57
151.757;151757;169958;29.67;27.65;26.57
151.761;151761;169962;29.67;27.65;26.66
151.764;151764;169965;29.67;27.65;26.57
151.767;151767;169968;29.67;27.65;26.57
151.77;151770;169971;29.67;27.65;26.57
151.773;151773;169974;29.67;27.65;26.66
151.777;151777;169978;29.67;27.65;26.57
151.78;151780;169981;29.67;27.65;26.57
151.784;151784;169985;29.67;27.65;26.57
151.787;151787;169988;29.67;27.65;26.57
151.791;151791;169992;29.67;27.65;26.57
151.794;151794;169995;29.67;27.65;26.66
151.797;151797;169998;29.67;27.65;26.57
151.8;151800;170001;29.67;27.65;26.57
151.803;151803;170004;29.67;27.74;26.57
151.807;151807;170008;29.67;27.65;26.57
151.81;151810;170011;29.67;27.65;26.66
151.813;151813;170014;29.67;27.65;26.57
151.816;151816;170017;29.67;27.65;26.57
151.819;151819;170020;29.67;27.65;26.57
151.823;151823;170024;29.67;27.65;26.57
151.827;151827;170028;29.67;27.65;26.57
151.83;151830;170031;29.67;27.65;26.57
151.833;151833;170034;29.67;27.65;26.57
151.837;151837;170038;29.67;27.65;26.57
151.84;151840;170041;29.67;27.65;26.57
151.843;151843;170044;29.67;27.65;26.66
151.846;151846;170047;29.67;27.65;26.57
151.849;151849;170050;29.67;27.65;26.66
151.853;151853;170054;29.67;27.65;26.57
151.856;151856;170057;29.67;27.65;26.57
151.859;151859;170060;29.67;27.65;26.57
151.862;151862;170063;29.67;27.65;26.57
151.865;151865;170066;29.67;27.65;26.57
151.87;151870;170071;29.67;27.65;26.57
151.873;151873;170074;29.76;27.65;26.57
151.876;151876;170077;29.67;27.65;26.57
151.879;151879;170080;29.76;27.74;26.57
151.883;151883;170084;29.67;27.65;26.57
151.886;151886;170087;29.67;27.65;26.57
151.889;151889;170090;29.67;27.65;26.66
151.892;151892;170093;29.67;27.65;26.57
151.895;151895;170096;29.67;27.65;26.57
151.899;151899;170100;29.67;27.65;26.57
151.902;151902;170103;29.67;27.65;26.57
151.905;151905;170106;29.67;27.65;26.57
151.908;151908;170109;29.67;27.65;26.57
151.912;151912;170113;29.67;27.65;26.57
151.916;151916;170117;29.67;27.65;26.66
151.919;151919;170120;29.67;27.65;26.66
151.922;151922;170123;29.67;27.65;26.57
151.925;151925;170126;29.67;27.74;26.66
151.929;151929;170130;29.76;27.65;26.57
151.932;151932;170133;29.67;27.65;26.57
151.935;151935;170136;29.67;27.65;26.57
151.938;151938;170139;29.67;27.74;26.57
151.941;151941;170142;29.67;27.65;26.57
151.945;151945;170146;29.67;27.65;26.57
151.948;151948;170149;29.67;27.74;26.57
151.951;151951;170152;29.67;27.65;26.66
151.955;151955;170156;29.67;27.65;26.57
151.958;151958;170159;29.67;27.65;26.57
151.962;151962;170163;29.67;27.65;26.57
151.965;151965;170166;29.67;27.65;26.57
151.968;151968;170169;29.67;27.65;26.57
151.971;151971;170172;29.67;27.65;26.57
151.974;151974;170175;29.67;27.65;26.57
151.978;151978;170179;29.67;27.65;26.57
151.981;151981;170182;29.67;27.74;26.57
151.984;151984;170185;29.67;27.65;26.66
151.987;151987;170188;29.67;27.65;26.57
151.99;151990;170191;29.67;27.65;26.57
151.994;151994;170195;29.67;27.65;26.57
151.998;151998;170199;29.67;27.65;26.57
152.001;152001;170202;29.67;27.65;26.57
152.004;152004;170205;29.67;27.65;26.57
152.008;152008;170209;29.67;27.65;26.57
152.011;152011;170212;29.67;27.65;26.66
152.014;152014;170215;29.76;27.65;26.57
152.017;152017;170218;29.67;27.65;26.66
152.02;152020;170221;29.67;27.65;26.57
152.024;152024;170225;29.67;27.65;26.57
152.027;152027;170228;29.67;27.65;26.57
152.03;152030;170231;29.67;27.65;26.57
152.033;152033;170234;29.67;27.65;26.57
152.036;152036;170237;29.67;27.65;26.57
152.041;152041;170242;29.67;27.74;26.57
152.044;152044;170245;29.67;27.65;26.57
152.047;152047;170248;29.67;27.65;26.57
152.05;152050;170251;29.76;27.65;26.57
152.054;152054;170255;29.67;27.65;26.57
152.057;152057;170258;29.67;27.65;26.57
152.06;152060;170261;29.67;27.74;26.57
152.063;152063;170264;29.67;27.65;26.57
152.066;152066;170267;29.67;27.65;26.57
152.07;152070;170271;29.67;27.65;26.57
152.073;152073;170274;29.67;27.65;26.57
152.076;152076;170277;29.67;27.65;26.57
152.079;152079;170280;29.67;27.65;26.57
152.083;152083;170284;29.67;27.65;26.57
152.087;152087;170288;29.67;27.65;26.66
152.09;152090;170291;29.67;27.65;26.57
152.093;152093;170294;29.67;27.65;26.66
152.096;152096;170297;29.67;27.65;26.57
152.1;152100;170301;29.76;27.65;26.57
152.103;152103;170304;29.67;27.74;26.57
152.106;152106;170307;29.67;27.65;26.66
152.109;152109;170310;29.67;27.65;26.57
152.112;152112;170313;29.67;27.65;26.57
152.116;152116;170317;29.67;27.65;26.57
152.119;152119;170320;29.67;27.74;26.57
152.122;152122;170323;29.67;27.74;26.57
152.126;152126;170327;29.67;27.65;26.66
152.13;152130;170331;29.58;27.65;26.57
152.133;152133;170334;29.67;27.65;26.66
152.136;152136;170337;29.67;27.65;26.57
152.139;152139;170340;29.67;27.65;26.66
152.142;152142;170343;29.67;27.65;26.57
152.146;152146;170347;29.67;27.65;26.57
152.149;152149;170350;29.67;27.74;26.66
152.152;152152;170353;29.67;27.65;26.57
152.155;152155;170356;29.67;27.65;26.66
152.158;152158;170359;29.67;27.65;26.57
152.162;152162;170363;29.67;27.74;26.57
152.165;152165;170366;29.67;27.65;26.57
152.169;152169;170370;29.67;27.65;26.57
152.172;152172;170373;29.67;27.65;26.57
152.176;152176;170377;29.67;27.65;26.57
152.179;152179;170380;29.67;27.65;26.57
152.182;152182;170383;29.67;27.74;26.66
152.185;152185;170386;29.67;27.65;26.57
152.188;152188;170389;29.67;27.65;26.57
152.192;152192;170393;29.67;27.65;26.57
152.195;152195;170396;29.67;27.74;26.66
152.198;152198;170399;29.67;27.65;26.57
152.201;152201;170402;29.67;27.65;26.57
152.204;152204;170405;29.67;27.65;26.57
152.208;152208;170409;29.67;27.65;26.57
152.212;152212;170413;29.67;27.65;26.66
152.215;152215;170416;29.67;27.65;26.66
152.218;152218;170419;29.67;27.65;26.57
152.221;152221;170422;29.67;27.65;26.66
152.225;152225;170426;29.67;27.65;26.57
152.228;152228;170429;29.67;27.65;26.66
152.231;152231;170432;29.67;27.65;26.57
152.234;152234;170435;29.67;27.65;26.57
152.238;152238;170439;29.67;27.65;26.57
152.241;152241;170442;29.67;27.65;26.57
152.244;152244;170445;29.67;27.65;26.57
152.247;152247;170448;29.67;27.65;26.57
152.25;152250;170451;29.67;27.65;26.57
152.255;152255;170456;29.67;27.65;26.66
152.258;152258;170459;29.67;27.74;26.57
152.261;152261;170462;29.67;27.65;26.57
152.264;152264;170465;29.67;27.65;26.57
152.267;152267;170468;29.67;27.65;26.57
152.271;152271;170472;29.67;27.65;26.57
152.274;152274;170475;29.67;27.65;26.57
152.277;152277;170478;29.67;27.65;26.57
152.28;152280;170481;29.67;27.65;26.57
152.283;152283;170484;29.67;27.65;26.66
152.287;152287;170488;29.67;27.65;26.57
152.29;152290;170491;29.67;27.65;26.57
152.293;152293;170494;29.67;27.65;26.57
152.297;152297;170498;29.58;27.65;26.57
152.301;152301;170502;29.67;27.65;26.57
152.304;152304;170505;29.67;27.74;26.57
152.307;152307;170508;29.67;27.65;26.57
152.31;152310;170511;29.67;27.74;26.57
152.313;152313;170514;29.67;27.65;26.57
152.317;152317;170518;29.67;27.65;26.57
152.32;152320;170521;29.67;27.74;26.57
152.323;152323;170524;29.67;27.65;26.57
152.326;152326;170527;29.67;27.65;26.57
152.329;152329;170530;29.67;27.74;26.57
152.333;152333;170534;29.67;27.65;26.57
152.336;152336;170537;29.67;27.65;26.66
152.34;152340;170541;29.67;27.65;26.57
152.343;152343;170544;29.67;27.65;26.66
152.347;152347;170548;29.67;27.65;26.57
152.35;152350;170551;29.67;27.74;26.66
152.353;152353;170554;29.67;27.74;26.57
152.356;152356;170557;29.67;27.65;26.66
152.359;152359;170560;29.67;27.65;26.57
152.363;152363;170564;29.67;27.65;26.66
152.366;152366;170567;29.67;27.65;26.57
152.369;152369;170570;29.67;27.65;26.57
152.372;152372;170573;29.67;27.65;26.57
152.375;152375;170576;29.67;27.65;26.57
152.379;152379;170580;29.67;27.74;26.57
152.383;152383;170584;29.67;27.65;26.57
152.386;152386;170587;29.67;27.74;26.57
152.389;152389;170590;29.67;27.65;26.57
152.393;152393;170594;29.67;27.65;26.57
152.396;152396;170597;29.67;27.65;26.66
152.399;152399;170600;29.67;27.65;26.57
152.402;152402;170603;29.67;27.65;26.57
152.405;152405;170606;29.67;27.65;26.57
152.409;152409;170610;29.67;27.65;26.57
152.412;152412;170613;29.67;27.65;26.57
152.415;152415;170616;29.67;27.65;26.57
152.418;152418;170619;29.67;27.65;26.66
152.421;152421;170622;29.67;27.65;26.57
152.426;152426;170627;29.67;27.65;26.57
152.429;152429;170630;29.67;27.65;26.57
152.432;152432;170633;29.67;27.74;26.66
152.435;152435;170636;29.67;27.65;26.57
152.439;152439;170640;29.67;27.65;26.57
152.442;152442;170643;29.67;27.65;26.57
152.445;152445;170646;29.67;27.65;26.57
152.448;152448;170649;29.67;27.74;26.57
152.451;152451;170652;29.67;27.65;26.66
152.455;152455;170656;29.67;27.74;26.57
152.458;152458;170659;29.67;27.65;26.57
152.461;152461;170662;29.67;27.65;26.57
152.464;152464;170665;29.67;27.74;26.66
152.468;152468;170669;29.67;27.65;26.57
152.472;152472;170673;29.67;27.65;26.57
152.475;152475;170676;29.67;27.65;26.57
152.478;152478;170679;29.67;27.65;26.57
152.481;152481;170682;29.67;27.74;26.57
152.484;152484;170685;29.67;27.65;26.57
152.488;152488;170689;29.67;27.65;26.57
152.491;152491;170692;29.67;27.65;26.57
152.494;152494;170695;29.67;27.65;26.66
152.497;152497;170698;29.67;27.65;26.57
152.501;152501;170702;29.67;27.74;26.57
152.504;152504;170705;29.67;27.74;26.66
152.507;152507;170708;29.67;27.65;26.57
152.511;152511;170712;29.67;27.74;26.57
152.514;152514;170715;29.67;27.65;26.57
152.518;152518;170719;29.67;27.65;26.57
152.521;152521;170722;29.67;27.74;26.57
152.524;152524;170725;29.67;27.65;26.57
152.527;152527;170728;29.67;27.65;26.57
152.53;152530;170731;29.67;27.65;26.57
152.534;152534;170735;29.67;27.65;26.57
152.537;152537;170738;29.67;27.65;26.57
152.54;152540;170741;29.67;27.74;26.66
152.543;152543;170744;29.67;27.65;26.66
152.546;152546;170747;29.67;27.65;26.57
152.551;152551;170752;29.67;27.65;26.66
152.554;152554;170755;29.67;27.74;26.57
152.557;152557;170758;29.67;27.65;26.57
152.56;152560;170761;29.67;27.74;26.66
152.564;152564;170765;29.67;27.74;26.57
152.567;152567;170768;29.67;27.74;26.66
152.57;152570;170771;29.67;27.65;26.57
152.573;152573;170774;29.67;27.65;26.66
152.576;152576;170777;29.67;27.65;26.57
152.58;152580;170781;29.67;27.65;26.66
152.583;152583;170784;29.67;27.74;26.57
152.586;152586;170787;29.67;27.65;26.66
152.589;152589;170790;29.67;27.74;26.66
152.592;152592;170793;29.67;27.65;26.57
152.597;152597;170798;29.67;27.74;26.57
152.6;152600;170801;29.67;27.65;26.66
152.603;152603;170804;29.67;27.65;26.66
152.606;152606;170807;29.67;27.65;26.66
152.61;152610;170811;29.67;27.74;26.57
152.613;152613;170814;29.67;27.65;26.66
152.616;152616;170817;29.67;27.74;26.57
152.619;152619;170820;29.67;27.65;26.57
152.622;152622;170823;29.67;27.65;26.57
152.626;152626;170827;29.67;27.65;26.57
152.629;152629;170830;29.67;27.74;26.57
152.632;152632;170833;29.67;27.65;26.57
152.635;152635;170836;29.67;27.65;26.66
152.64;152640;170841;29.67;27.65;26.57
152.643;152643;170844;29.67;27.74;26.66
152.646;152646;170847;29.67;27.74;26.66
152.649;152649;170850;29.67;27.65;26.57
152.652;152652;170853;29.67;27.74;26.66
152.656;152656;170857;29.67;27.65;26.66
152.659;152659;170860;29.67;27.65;26.57
152.662;152662;170863;29.67;27.74;26.66
152.665;152665;170866;29.67;27.65;26.57
152.668;152668;170869;29.67;27.65;26.66
152.672;152672;170873;29.67;27.65;26.57
152.675;152675;170876;29.67;27.74;26.66
