temps (s);temps(ms);temps;ACTU;MILIEU;LASER
780.676;780676;781979;6.90;10.44;11.89
780.679;780679;781982;6.90;10.44;11.89
780.683;780683;781986;6.90;10.44;11.80
780.686;780686;781989;6.90;10.44;11.89
780.689;780689;781992;6.90;10.44;11.89
780.694;780694;781997;6.90;10.44;11.80
780.697;780697;782000;6.90;10.44;11.89
780.7;780700;782003;6.90;10.44;11.89
780.703;780703;782006;6.90;10.44;11.89
780.707;780707;782010;6.90;10.44;11.80
780.71;780710;782013;7.00;10.44;11.80
780.713;780713;782016;6.90;10.44;11.80
780.716;780716;782019;6.90;10.44;11.80
780.72;780720;782023;6.90;10.44;11.89
780.723;780723;782026;6.90;10.44;11.89
780.726;780726;782029;6.90;10.44;11.89
780.729;780729;782032;6.90;10.44;11.80
780.733;780733;782036;6.90;10.44;11.89
780.737;780737;782040;6.90;10.44;11.89
780.74;780740;782043;6.90;10.44;11.80
780.743;780743;782046;6.90;10.44;11.80
780.747;780747;782050;6.90;10.44;11.89
780.75;780750;782053;6.90;10.44;11.89
780.753;780753;782056;6.90;10.44;11.80
780.756;780756;782059;6.90;10.44;11.89
780.76;780760;782063;6.90;10.44;11.89
780.763;780763;782066;6.90;10.44;11.89
780.766;780766;782069;6.90;10.44;11.89
780.769;780769;782072;6.90;10.44;11.89
780.773;780773;782076;6.90;10.44;11.80
780.777;780777;782080;6.90;10.44;11.89
780.78;780780;782083;6.90;10.44;11.89
780.783;780783;782086;6.90;10.44;11.80
780.787;780787;782090;6.90;10.44;11.89
780.79;780790;782093;6.90;10.44;11.80
780.793;780793;782096;6.90;10.44;11.89
780.796;780796;782099;6.90;10.44;11.89
780.8;780800;782103;6.90;10.44;11.89
780.803;780803;782106;6.90;10.44;11.80
780.806;780806;782109;6.90;10.44;11.89
780.809;780809;782112;6.90;10.44;11.89
780.813;780813;782116;6.90;10.44;11.89
780.816;780816;782119;6.90;10.44;11.89
780.82;780820;782123;6.90;10.44;11.89
780.824;780824;782127;6.90;10.44;11.89
780.827;780827;782130;6.90;10.44;11.80
780.83;780830;782133;6.90;10.44;11.89
780.833;780833;782136;6.90;10.44;11.89
780.837;780837;782140;6.90;10.44;11.80
780.84;780840;782143;6.90;10.44;11.80
780.843;780843;782146;6.90;10.44;11.89
780.846;780846;782149;6.90;10.44;11.80
780.85;780850;782153;6.90;10.44;11.80
780.853;780853;782156;6.90;10.44;11.80
780.856;780856;782159;6.90;10.44;11.80
780.859;780859;782162;6.90;10.44;11.89
780.864;780864;782167;6.90;10.44;11.80
780.867;780867;782170;6.90;10.44;11.80
780.87;780870;782173;6.90;10.44;11.80
780.873;780873;782176;6.90;10.44;11.80
780.877;780877;782180;6.90;10.44;11.80
780.88;780880;782183;6.90;10.44;11.80
780.883;780883;782186;6.90;10.44;11.80
780.886;780886;782189;6.90;10.44;11.80
780.89;780890;782193;6.90;10.44;11.89
780.893;780893;782196;6.90;10.44;11.89
780.896;780896;782199;6.90;10.44;11.80
780.899;780899;782202;6.90;10.44;11.80
780.903;780903;782206;6.90;10.44;11.89
780.907;780907;782210;6.90;10.44;11.80
780.91;780910;782213;7.00;10.44;11.89
780.913;780913;782216;6.90;10.44;11.89
780.917;780917;782220;6.90;10.44;11.80
780.92;780920;782223;6.90;10.44;11.80
780.923;780923;782226;6.90;10.44;11.80
780.926;780926;782229;6.90;10.44;11.80
780.93;780930;782233;6.90;10.44;11.80
780.933;780933;782236;6.90;10.44;11.80
780.936;780936;782239;6.90;10.44;11.89
780.939;780939;782242;6.90;10.44;11.89
780.943;780943;782246;6.90;10.44;11.80
780.946;780946;782249;6.90;10.44;11.80
780.95;780950;782253;6.90;10.44;11.80
780.954;780954;782257;6.90;10.44;11.89
780.957;780957;782260;6.90;10.44;11.80
780.96;780960;782263;6.90;10.44;11.89
780.963;780963;782266;6.90;10.44;11.80
780.966;780966;782269;6.90;10.44;11.89
780.97;780970;782273;6.90;10.44;11.80
780.973;780973;782276;6.90;10.44;11.80
780.976;780976;782279;6.90;10.44;11.89
780.979;780979;782282;6.90;10.44;11.80
780.983;780983;782286;6.90;10.44;11.89
780.986;780986;782289;6.90;10.44;11.80
780.989;780989;782292;6.90;10.44;11.89
780.994;780994;782297;6.90;10.44;11.80
780.997;780997;782300;6.90;10.44;11.89
781;781000;782303;6.90;10.44;11.80
781.003;781003;782306;6.90;10.44;11.80
781.007;781007;782310;6.90;10.44;11.80
781.01;781010;782313;6.90;10.44;11.80
781.013;781013;782316;6.90;10.44;11.80
781.016;781016;782319;6.90;10.44;11.80
781.02;781020;782323;6.90;10.44;11.89
781.023;781023;782326;6.90;10.44;11.80
781.026;781026;782329;6.90;10.44;11.80
781.029;781029;782332;6.90;10.44;11.80
781.034;781034;782337;6.90;10.44;11.80
781.037;781037;782340;6.90;10.44;11.89
781.04;781040;782343;6.90;10.44;11.89
781.043;781043;782346;7.00;10.44;11.80
781.047;781047;782350;6.90;10.44;11.80
781.05;781050;782353;6.90;10.44;11.89
781.053;781053;782356;6.90;10.44;11.80
781.056;781056;782359;6.90;10.44;11.80
781.06;781060;782363;6.90;10.44;11.80
781.063;781063;782366;6.90;10.35;11.89
781.066;781066;782369;6.90;10.44;11.80
781.069;781069;782372;6.90;10.44;11.80
781.073;781073;782376;6.90;10.44;11.89
781.077;781077;782380;6.90;10.44;11.80
781.08;781080;782383;6.90;10.44;11.80
781.084;781084;782387;6.90;10.44;11.89
781.087;781087;782390;6.90;10.44;11.80
781.09;781090;782393;6.90;10.44;11.89
781.093;781093;782396;6.90;10.44;11.89
781.097;781097;782400;6.90;10.44;11.80
781.1;781100;782403;6.90;10.44;11.80
781.103;781103;782406;6.90;10.44;11.80
781.106;781106;782409;6.90;10.44;11.80
781.11;781110;782413;6.90;10.44;11.80
781.113;781113;782416;6.90;10.44;11.80
781.116;781116;782419;6.90;10.44;11.80
781.12;781120;782423;7.00;10.44;11.89
781.124;781124;782427;6.90;10.44;11.80
781.127;781127;782430;6.90;10.44;11.80
781.13;781130;782433;6.90;10.44;11.80
781.133;781133;782436;6.90;10.44;11.89
781.137;781137;782440;6.90;10.44;11.80
781.14;781140;782443;6.90;10.44;11.80
781.143;781143;782446;6.90;10.44;11.80
781.146;781146;782449;6.90;10.44;11.80
781.15;781150;782453;6.90;10.44;11.80
781.153;781153;782456;6.90;10.44;11.89
781.156;781156;782459;6.90;10.44;11.89
781.159;781159;782462;6.90;10.44;11.80
781.164;781164;782467;6.90;10.44;11.80
781.167;781167;782470;6.90;10.44;11.89
781.17;781170;782473;6.90;10.44;11.80
781.174;781174;782477;6.90;10.44;11.80
781.177;781177;782480;6.90;10.44;11.89
781.18;781180;782483;6.90;10.44;11.89
781.183;781183;782486;6.90;10.44;11.80
781.187;781187;782490;6.90;10.44;11.89
781.19;781190;782493;6.90;10.44;11.80
781.193;781193;782496;6.90;10.44;11.80
781.196;781196;782499;6.90;10.44;11.80
781.2;781200;782503;6.90;10.44;11.89
781.204;781204;782507;6.90;10.44;11.80
781.207;781207;782510;6.90;10.44;11.80
781.21;781210;782513;6.90;10.44;11.80
781.214;781214;782517;6.90;10.44;11.80
781.217;781217;782520;6.90;10.44;11.89
781.22;781220;782523;6.90;10.44;11.80
781.223;781223;782526;6.90;10.44;11.80
781.227;781227;782530;6.90;10.44;11.80
781.23;781230;782533;6.90;10.44;11.80
781.233;781233;782536;6.90;10.44;11.89
781.236;781236;782539;6.90;10.44;11.89
781.24;781240;782543;6.90;10.44;11.80
781.243;781243;782546;6.90;10.44;11.80
781.247;781247;782550;6.90;10.44;11.89
781.251;781251;782554;6.90;10.44;11.80
781.254;781254;782557;6.90;10.44;11.80
781.257;781257;782560;6.90;10.44;11.89
781.26;781260;782563;6.90;10.44;11.80
781.263;781263;782566;6.90;10.44;11.80
781.267;781267;782570;6.90;10.44;11.80
781.27;781270;782573;6.90;10.44;11.89
781.273;781273;782576;6.90;10.44;11.80
781.276;781276;782579;6.90;10.44;11.89
781.28;781280;782583;6.90;10.44;11.89
781.283;781283;782586;6.90;10.44;11.80
781.286;781286;782589;6.90;10.44;11.80
781.291;781291;782594;6.90;10.44;11.80
781.294;781294;782597;6.90;10.44;11.89
781.297;781297;782600;6.90;10.44;11.80
781.3;781300;782603;6.90;10.44;11.89
781.304;781304;782607;6.90;10.44;11.80
781.307;781307;782610;6.90;10.44;11.80
781.31;781310;782613;6.90;10.44;11.80
781.313;781313;782616;6.90;10.44;11.80
781.317;781317;782620;6.90;10.44;11.80
781.32;781320;782623;6.90;10.44;11.80
781.323;781323;782626;6.90;10.44;11.89
781.326;781326;782629;6.90;10.44;11.80
781.33;781330;782633;6.90;10.44;11.80
781.334;781334;782637;6.90;10.35;11.80
781.337;781337;782640;6.90;10.44;11.80
781.34;781340;782643;6.90;10.44;11.80
781.344;781344;782647;6.90;10.44;11.80
781.347;781347;782650;6.90;10.44;11.89
781.35;781350;782653;6.90;10.44;11.80
781.353;781353;782656;6.90;10.44;11.80
781.357;781357;782660;7.00;10.44;11.80
781.36;781360;782663;6.90;10.44;11.89
781.363;781363;782666;6.90;10.44;11.80
781.366;781366;782669;7.00;10.44;11.80
781.37;781370;782673;6.90;10.44;11.80
781.373;781373;782676;6.90;10.44;11.80
781.377;781377;782680;6.90;10.44;11.80
781.38;781380;782683;6.90;10.44;11.80
781.384;781384;782687;6.90;10.44;11.80
781.387;781387;782690;6.90;10.44;11.89
781.39;781390;782693;6.90;10.44;11.89
781.393;781393;782696;6.90;10.44;11.80
781.397;781397;782700;6.90;10.44;11.89
781.4;781400;782703;6.90;10.44;11.80
781.403;781403;782706;6.90;10.44;11.80
781.406;781406;782709;6.90;10.44;11.80
781.41;781410;782713;6.90;10.44;11.80
781.413;781413;782716;6.90;10.44;11.80
781.417;781417;782720;7.00;10.44;11.89
781.421;781421;782724;6.90;10.44;11.80
781.424;781424;782727;6.90;10.44;11.89
781.427;781427;782730;6.90;10.44;11.80
781.43;781430;782733;6.90;10.44;11.80
781.434;781434;782737;6.90;10.44;11.89
781.437;781437;782740;6.90;10.44;11.89
781.44;781440;782743;6.90;10.44;11.80
781.443;781443;782746;6.90;10.44;11.80
781.447;781447;782750;6.90;10.44;11.89
781.45;781450;782753;6.90;10.44;11.80
781.453;781453;782756;6.90;10.44;11.80
781.456;781456;782759;6.90;10.44;11.80
781.461;781461;782764;6.90;10.44;11.80
781.464;781464;782767;6.90;10.44;11.89
781.467;781467;782770;6.90;10.44;11.80
781.47;781470;782773;6.90;10.44;11.80
781.474;781474;782777;6.90;10.44;11.80
781.477;781477;782780;6.90;10.44;11.89
781.48;781480;782783;6.90;10.44;11.89
781.483;781483;782786;6.90;10.44;11.80
781.487;781487;782790;6.90;10.44;11.89
781.49;781490;782793;6.90;10.44;11.80
781.493;781493;782796;6.90;10.44;11.89
781.496;781496;782799;6.90;10.44;11.89
781.5;781500;782803;6.90;10.44;11.89
781.504;781504;782807;6.90;10.44;11.80
781.507;781507;782810;6.90;10.44;11.80
781.51;781510;782813;6.90;10.44;11.80
781.514;781514;782817;6.90;10.44;11.80
781.517;781517;782820;6.90;10.44;11.89
781.52;781520;782823;6.90;10.44;11.80
781.523;781523;782826;6.90;10.44;11.80
781.527;781527;782830;6.90;10.35;11.89
781.53;781530;782833;6.90;10.44;11.80
781.533;781533;782836;6.90;10.44;11.89
781.536;781536;782839;7.00;10.44;11.89
781.54;781540;782843;6.90;10.44;11.80
781.543;781543;782846;6.90;10.44;11.80
781.547;781547;782850;6.90;10.44;11.89
781.551;781551;782854;6.90;10.44;11.80
781.554;781554;782857;6.90;10.44;11.80
781.557;781557;782860;6.90;10.44;11.89
781.56;781560;782863;6.90;10.44;11.80
781.563;781563;782866;6.90;10.44;11.89
781.567;781567;782870;7.00;10.44;11.80
781.57;781570;782873;6.90;10.44;11.80
781.573;781573;782876;6.90;10.44;11.80
781.576;781576;782879;6.90;10.44;11.80
781.58;781580;782883;6.90;10.44;11.80
781.583;781583;782886;6.90;10.44;11.89
781.586;781586;782889;6.90;10.44;11.80
781.591;781591;782894;6.90;10.44;11.80
781.594;781594;782897;6.90;10.44;11.89
781.597;781597;782900;6.90;10.44;11.80
781.6;781600;782903;6.90;10.44;11.80
781.604;781604;782907;6.90;10.44;11.89
781.607;781607;782910;6.90;10.44;11.89
781.61;781610;782913;6.90;10.44;11.80
781.613;781613;782916;6.90;10.44;11.89
781.617;781617;782920;6.90;10.44;11.89
781.62;781620;782923;6.90;10.44;11.80
781.623;781623;782926;6.90;10.44;11.80
781.626;781626;782929;6.90;10.44;11.89
781.631;781631;782934;6.90;10.44;11.80
781.634;781634;782937;6.90;10.44;11.89
781.637;781637;782940;6.90;10.44;11.89
781.64;781640;782943;7.00;10.44;11.80
781.644;781644;782947;6.90;10.44;11.80
781.647;781647;782950;6.90;10.44;11.89
781.65;781650;782953;6.90;10.44;11.80
781.653;781653;782956;6.90;10.44;11.80
781.657;781657;782960;6.90;10.44;11.80
781.66;781660;782963;6.90;10.44;11.80
781.663;781663;782966;6.90;10.44;11.80
781.666;781666;782969;6.90;10.44;11.89
781.67;781670;782973;6.90;10.44;11.80
781.674;781674;782977;6.90;10.44;11.89
781.677;781677;782980;6.90;10.44;11.89
781.68;781680;782983;6.90;10.44;11.80
781.684;781684;782987;6.90;10.44;11.89
781.687;781687;782990;6.90;10.44;11.89
781.69;781690;782993;6.90;10.44;11.80
781.693;781693;782996;6.90;10.44;11.80
781.697;781697;783000;6.90;10.44;11.89
781.7;781700;783003;6.90;10.44;11.80
781.703;781703;783006;6.90;10.44;11.80
781.706;781706;783009;6.90;10.44;11.80
781.71;781710;783013;6.90;10.44;11.89
781.713;781713;783016;6.90;10.44;11.80
781.717;781717;783020;7.00;10.44;11.80
781.721;781721;783024;6.90;10.44;11.89
781.724;781724;783027;6.90;10.44;11.80
781.727;781727;783030;7.00;10.44;11.80
781.73;781730;783033;6.90;10.44;11.80
781.733;781733;783036;6.90;10.44;11.80
781.737;781737;783040;6.90;10.44;11.80
781.74;781740;783043;6.90;10.44;11.80
781.743;781743;783046;6.90;10.44;11.80
781.746;781746;783049;6.90;10.44;11.80
781.75;781750;783053;6.90;10.44;11.80
781.753;781753;783056;6.90;10.44;11.89
781.756;781756;783059;6.90;10.44;11.80
781.761;781761;783064;6.90;10.44;11.89
781.764;781764;783067;6.90;10.44;11.80
781.767;781767;783070;6.90;10.44;11.89
781.77;781770;783073;6.90;10.44;11.80
781.774;781774;783077;6.90;10.44;11.80
781.777;781777;783080;6.90;10.44;11.80
781.78;781780;783083;6.90;10.44;11.89
781.783;781783;783086;6.90;10.44;11.80
781.787;781787;783090;6.90;10.44;11.80
781.79;781790;783093;6.90;10.44;11.80
781.793;781793;783096;6.90;10.44;11.80
781.796;781796;783099;6.90;10.44;11.89
781.801;781801;783104;6.90;10.44;11.80
781.804;781804;783107;6.90;10.44;11.89
781.807;781807;783110;6.90;10.44;11.89
781.81;781810;783113;6.90;10.44;11.80
781.814;781814;783117;6.90;10.44;11.89
781.817;781817;783120;6.90;10.44;11.89
781.82;781820;783123;6.90;10.44;11.80
781.823;781823;783126;6.90;10.44;11.80
781.827;781827;783130;6.90;10.44;11.89
781.83;781830;783133;6.90;10.44;11.80
781.833;781833;783136;6.90;10.44;11.89
781.836;781836;783139;6.90;10.44;11.80
781.84;781840;783143;6.90;10.44;11.80
781.844;781844;783147;6.90;10.44;11.80
781.847;781847;783150;6.90;10.44;11.80
781.85;781850;783153;6.90;10.44;11.89
781.854;781854;783157;6.90;10.44;11.80
781.857;781857;783160;6.90;10.44;11.80
781.86;781860;783163;6.90;10.44;11.80
781.863;781863;783166;6.90;10.44;11.80
781.867;781867;783170;6.90;10.44;11.80
781.87;781870;783173;6.90;10.44;11.80
781.873;781873;783176;6.90;10.44;11.80
781.876;781876;783179;6.90;10.44;11.89
781.88;781880;783183;6.90;10.44;11.80
781.883;781883;783186;6.90;10.44;11.80
781.887;781887;783190;6.90;10.44;11.80
781.891;781891;783194;6.90;10.44;11.80
781.894;781894;783197;6.90;10.44;11.80
781.897;781897;783200;6.90;10.44;11.80
781.9;781900;783203;6.90;10.44;11.80
781.904;781904;783207;6.90;10.44;11.80
781.907;781907;783210;6.90;10.44;11.80
781.91;781910;783213;6.90;10.44;11.80
781.913;781913;783216;6.90;10.44;11.80
781.917;781917;783220;6.90;10.44;11.80
781.92;781920;783223;6.90;10.44;11.89
781.923;781923;783226;6.90;10.44;11.89
781.926;781926;783229;6.90;10.44;11.89
781.931;781931;783234;6.90;10.44;11.80
781.934;781934;783237;6.90;10.44;11.80
781.937;781937;783240;6.90;10.44;11.89
781.94;781940;783243;6.90;10.44;11.80
781.944;781944;783247;6.90;10.44;11.80
781.947;781947;783250;6.90;10.44;11.89
781.95;781950;783253;6.90;10.44;11.80
781.953;781953;783256;6.90;10.44;11.80
781.957;781957;783260;6.90;10.44;11.80
781.96;781960;783263;6.90;10.44;11.80
781.963;781963;783266;6.90;10.44;11.89
781.966;781966;783269;6.90;10.44;11.89
781.97;781970;783273;6.90;10.44;11.80
781.974;781974;783277;6.90;10.44;11.80
781.977;781977;783280;6.90;10.44;11.80
781.981;781981;783284;6.90;10.44;11.80
781.984;781984;783287;6.90;10.44;11.80
781.987;781987;783290;6.90;10.44;11.80
781.99;781990;783293;6.90;10.44;11.80
781.994;781994;783297;6.90;10.44;11.89
781.997;781997;783300;6.90;10.44;11.80
782;782000;783303;6.90;10.44;11.89
782.003;782003;783306;6.90;10.44;11.89
782.007;782007;783310;6.90;10.44;11.80
782.01;782010;783313;6.90;10.44;11.80
782.013;782013;783316;6.90;10.44;11.89
782.017;782017;783320;6.90;10.44;11.80
782.021;782021;783324;6.90;10.44;11.80
782.024;782024;783327;6.90;10.44;11.80
782.027;782027;783330;6.90;10.44;11.80
782.03;782030;783333;6.90;10.44;11.80
782.034;782034;783337;6.90;10.44;11.80
782.037;782037;783340;6.90;10.35;11.89
782.04;782040;783343;6.90;10.44;11.89
782.043;782043;783346;6.90;10.44;11.89
782.047;782047;783350;6.90;10.44;11.80
782.05;782050;783353;6.90;10.44;11.89
782.053;782053;783356;6.90;10.44;11.89
782.057;782057;783360;6.90;10.44;11.80
782.061;782061;783364;6.90;10.44;11.80
782.064;782064;783367;6.90;10.44;11.80
782.067;782067;783370;6.90;10.44;11.80
782.071;782071;783374;6.90;10.44;11.89
782.074;782074;783377;6.90;10.44;11.80
782.077;782077;783380;6.90;10.44;11.89
782.08;782080;783383;6.90;10.44;11.80
782.084;782084;783387;6.90;10.44;11.80
782.087;782087;783390;6.90;10.44;11.80
782.09;782090;783393;6.90;10.44;11.80
782.093;782093;783396;6.90;10.44;11.89
782.097;782097;783400;6.90;10.44;11.80
782.101;782101;783404;6.90;10.44;11.89
782.104;782104;783407;6.90;10.44;11.89
782.107;782107;783410;6.90;10.44;11.80
782.111;782111;783414;6.90;10.44;11.80
782.114;782114;783417;6.90;10.44;11.89
782.117;782117;783420;6.90;10.44;11.80
782.12;782120;783423;6.90;10.44;11.80
782.124;782124;783427;6.90;10.44;11.89
782.127;782127;783430;6.90;10.44;11.80
782.13;782130;783433;6.90;10.44;11.89
782.133;782133;783436;6.90;10.44;11.80
782.137;782137;783440;6.90;10.44;11.80
782.14;782140;783443;6.90;10.44;11.80
782.144;782144;783447;6.90;10.44;11.80
782.148;782148;783451;6.90;10.44;11.89
782.151;782151;783454;6.90;10.44;11.80
782.154;782154;783457;6.90;10.44;11.80
782.157;782157;783460;6.90;10.44;11.80
782.16;782160;783463;6.90;10.44;11.80
782.164;782164;783467;6.90;10.44;11.80
782.167;782167;783470;6.90;10.44;11.89
782.17;782170;783473;6.90;10.44;11.80
782.173;782173;783476;6.90;10.44;11.89
782.177;782177;783480;6.90;10.44;11.80
782.18;782180;783483;6.90;10.44;11.80
782.183;782183;783486;6.90;10.44;11.80
782.188;782188;783491;6.90;10.44;11.80
782.191;782191;783494;6.90;10.44;11.80
782.194;782194;783497;6.90;10.44;11.80
782.197;782197;783500;6.90;10.44;11.80
782.201;782201;783504;6.90;10.44;11.80
782.204;782204;783507;6.90;10.44;11.80
782.207;782207;783510;6.90;10.44;11.80
782.21;782210;783513;6.90;10.44;11.89
782.214;782214;783517;6.90;10.44;11.89
782.217;782217;783520;6.90;10.44;11.80
782.22;782220;783523;6.90;10.44;11.80
782.223;782223;783526;6.90;10.44;11.89
782.228;782228;783531;6.90;10.44;11.80
782.231;782231;783534;6.90;10.44;11.80
782.234;782234;783537;6.90;10.44;11.80
782.237;782237;783540;6.90;10.44;11.80
782.241;782241;783544;6.90;10.44;11.80
782.244;782244;783547;6.90;10.44;11.80
782.247;782247;783550;6.90;10.44;11.80
782.25;782250;783553;6.90;10.44;11.80
782.254;782254;783557;7.00;10.44;11.80
782.257;782257;783560;6.90;10.44;11.80
782.26;782260;783563;6.90;10.44;11.80
782.263;782263;783566;6.90;10.44;11.89
782.267;782267;783570;6.90;10.44;11.89
782.271;782271;783574;6.90;10.44;11.80
782.274;782274;783577;6.90;10.44;11.80
782.277;782277;783580;6.90;10.44;11.80
782.281;782281;783584;6.90;10.44;11.89
782.284;782284;783587;6.90;10.44;11.80
782.287;782287;783590;6.90;10.44;11.89
782.29;782290;783593;6.90;10.44;11.80
782.294;782294;783597;6.90;10.44;11.89
782.297;782297;783600;6.90;10.44;11.89
782.3;782300;783603;6.90;10.44;11.80
782.303;782303;783606;6.90;10.44;11.80
782.307;782307;783610;6.90;10.44;11.80
782.31;782310;783613;6.90;10.44;11.89
782.314;782314;783617;6.90;10.44;11.80
782.318;782318;783621;6.90;10.44;11.89
782.321;782321;783624;6.90;10.44;11.89
782.324;782324;783627;6.90;10.44;11.80
782.327;782327;783630;6.90;10.44;11.80
782.331;782331;783634;6.90;10.44;11.80
782.334;782334;783637;6.90;10.44;11.89
782.337;782337;783640;6.90;10.44;11.89
782.34;782340;783643;6.90;10.44;11.89
782.343;782343;783646;6.90;10.44;11.80
782.347;782347;783650;6.90;10.44;11.89
782.35;782350;783653;6.90;10.44;11.80
782.353;782353;783656;6.90;10.44;11.80
782.358;782358;783661;6.90;10.44;11.89
782.361;782361;783664;6.90;10.44;11.80
782.364;782364;783667;6.90;10.44;11.89
782.367;782367;783670;6.90;10.44;11.80
782.371;782371;783674;6.90;10.44;11.80
782.374;782374;783677;6.90;10.44;11.80
782.377;782377;783680;6.90;10.44;11.89
782.38;782380;783683;6.90;10.44;11.80
782.384;782384;783687;6.90;10.44;11.89
782.387;782387;783690;6.90;10.44;11.89
782.39;782390;783693;6.90;10.44;11.80
782.393;782393;783696;6.90;10.44;11.89
782.397;782397;783700;6.90;10.44;11.80
782.401;782401;783704;6.90;10.44;11.89
782.404;782404;783707;6.90;10.44;11.80
782.407;782407;783710;6.90;10.44;11.80
782.411;782411;783714;6.90;10.44;11.80
782.414;782414;783717;6.90;10.44;11.89
782.417;782417;783720;6.90;10.44;11.80
782.42;782420;783723;6.90;10.44;11.80
782.424;782424;783727;6.90;10.44;11.89
782.427;782427;783730;6.90;10.44;11.80
